Index,Height(Inches),Weight(Pounds),Height(cm),Weight(kg),BMI
18053,66.79635,119.705,169.662729,54.29727465085,18.862755480092687
18054,67.76397,141.058,172.12048380000002,63.98283252746,21.59724456250147
18055,64.71368,120.2188,164.3727472,54.530330410556004,20.182664541942735
18056,66.01498,109.751,167.67804919999998,49.78221619987001,17.7060546871982
18057,69.09526,128.5564,175.5019604,58.312202154668,18.931956538893484
18058,69.5558,117.3931,176.67173200000002,53.248614450647004,17.05980954539339
18059,70.0715,137.8603,177.98161,62.532380205911004,19.740343146421118
18060,67.86641,126.4714,172.38068140000001,57.366462063218,19.305492283764774
18061,70.0659,152.4405,177.967386,69.14584767898499,21.831584743615128
18062,68.80896,115.4877,174.7747584,52.384339548849006,17.149207368543745
18063,68.08706,121.7255,172.9411324,55.213758034435,18.460808233239792
18064,69.52669,136.2363,176.59779260000002,61.795746197031,19.814724540703626
18065,67.03169,119.8095,170.2604926,54.344675053515004,18.746889743301434
18066,65.28391,103.4991,165.8211314,46.946402061867005,17.073500272742223
18067,69.47478,140.6912,176.4659412,63.816454846144005,20.493252014414455
18068,66.37838,118.5934,168.60108520000003,53.793061372358004,18.923677123682776
18069,66.31288,123.2614,168.43471520000003,55.910430555518,19.70741325247681
18070,71.26059,139.1393,181.00189859999998,63.112524847140996,19.264125280048233
18071,64.42409,127.9856,163.63718860000003,58.05329162987201,21.680177348822607
18072,67.46592,129.3959,171.3634368,58.69299294928301,19.987106608760115
18073,69.28848,132.1143,175.99273920000002,59.926038447890996,19.34755397625034
18074,69.92655,121.1621,177.613437,54.958204093177,17.421313488880866
18075,67.78948,131.155,172.1852792,59.490907287350005,20.065895862834537
18076,64.45606,111.9183,163.7183924,50.765286943371,18.93964795784811
18077,69.29649,141.9219,176.0130846,64.374690975903,20.779029008971914
18078,67.70022,118.3203,171.95855880000002,53.669185296111,18.150032603158333
18079,64.05875,112.507,162.709225,51.032316771590004,19.276178174720524
18080,65.87971,107.3144,167.3344634,48.676993031128006,17.384129621683655
18081,64.19588,111.4285,163.05753520000002,50.543117400545,19.009919530005238
18082,67.50863,124.7257,171.4719202,56.574625862909,19.24135569705537
18083,71.16467,146.5501,180.7582618,66.474007182737,20.34489940398436
18084,68.71092,109.9617,174.5257368,49.877788112229,16.375260805349924
18085,67.60347,138.4381,171.7128138,62.794465877297,21.29687887627945
18086,67.1752,117.9673,170.625008,53.509067189501,18.37985202536077
18087,68.9361,128.3238,175.097694,58.206696569406006,18.985065471125363
18088,71.93971,145.1521,182.7268634,65.839885049477,19.7189717659883
18089,67.45158,127.374,171.3270132,57.77587453638,19.68316080265071
18090,68.4984,127.2154,173.985936,57.703934786498,19.062380782502068
18091,66.04641,131.7895,167.7578814,59.778711646115006,21.24128006975521
18092,69.16729,135.4433,175.68491659999998,61.436047447621,19.904639370555426
18093,66.9408,130.642,170.029632,59.25821440154,20.497426190600162
18094,71.99802,149.8457,182.8749708,67.968866197309,20.32363964239846
18095,66.92567,121.6816,169.9912018,55.193845329392005,19.10019335310035
18096,68.41449,120.9509,173.7728046,54.86240538463301,18.168171632766256
18097,68.01572,105.1644,172.7599288,47.701769435628,15.982637748811545
18098,70.20919,139.4911,178.33134260000003,63.272098642907,19.895592680732705
18099,67.59821,124.802,171.69945339999998,56.609234960740004,19.202132428456977
18100,71.51942,129.1836,181.6593268,58.59669528913201,17.75651459635588
18101,67.61313,128.6954,171.7373502,58.37525149409801,19.792435994446095
18102,68.63738,128.6178,174.33894519999998,58.340052726185995,19.19455239892964
18103,65.69314,105.1192,166.8605756,47.681267060504005,17.12538378162194
18104,70.04372,137.0862,177.91104879999997,62.181254352294,19.64507263212588
18105,66.35456,122.6138,168.5405824,55.616684136706,19.579252718551576
18106,67.49569,139.7088,171.4390526,63.370845701856,21.561053977860766
18107,63.92701,111.9422,162.3746054,50.776127801014,19.258540049934965
18108,67.44722,120.0132,171.3159388,54.437071819284,18.54809088992588
18109,69.96202,100.6786,177.70353079999998,45.667044782282005,14.46141517492229
18110,68.80541,121.0008,174.7657414,54.885039643896,17.969722678851884
18111,67.75075,114.8156,172.086905,52.07948011697201,17.58615888666631
18112,69.7042,126.8603,177.048668,57.542864135911,18.357187640380722
18113,69.64501,120.8241,176.8983254,54.804889872117,17.51345641907497
18114,69.39123,130.6514,176.2537242,59.262478169818,19.076697966226995
18115,68.9035,134.7614,175.01488999999998,61.12674281051801,19.956356608266137
18116,66.30156,103.3628,168.4059624,46.884577421836,16.53160724344693
18117,65.82235,137.0039,167.188769,62.143923700243,22.232303907530028
18118,66.6285,122.64,169.23639,55.6285682568,19.422734645809744
18119,65.68185,126.536,166.831899,57.39576413032,20.62156662391658
18120,70.3089,143.4456,178.58460599999998,65.065829670072,20.401633053539786
18121,71.60372,129.4984,181.87344879999998,58.73948616720801,17.757897245581546
18122,70.64766,125.3179,179.4450564,56.843243264423,17.65289152840954
18123,69.25148,137.409,175.8987592,62.32767396933,20.14444783392894
18124,67.11941,134.9583,170.48330140000002,61.21605514817101,21.062098808497513
18125,62.681,113.2199,159.20973999999998,51.355682772163,20.26045719116786
18126,69.29774,136.554,176.0162596,61.93985249298,19.99238428615508
18127,68.59213,125.7968,174.2240102,57.060468650416006,18.79833230501831
18128,70.21639,126.2265,178.3496306,57.255377291805004,17.999972953383146
18129,69.27237,126.6931,175.95181979999998,57.467023491647005,18.56227393530951
18130,67.47561,133.393,171.3880494,60.506047011410004,20.59860020065284
18131,67.10278,142.9183,170.44106119999998,64.826650413371,22.31542298070074
18132,68.97598,136.8493,175.19898920000003,62.073798319841,20.22297888648371
18133,68.87987,135.7244,174.95486979999998,61.563552262828004,20.11275670597119
18134,62.51831,124.7827,158.7965074,56.600480627999005,22.44596216683117
18135,70.16181,133.7963,178.2109974,60.688980814231,19.109126812385124
18136,70.11142,129.0453,178.0830068,58.533963464361,18.457079062584235
18137,71.00201,127.2179,180.3451054,57.705068767423,17.74210899645843
18138,68.83197,126.4874,174.8332038,57.373719541138,18.770038959050545
18139,65.55569,113.4283,166.5114526,51.450211422071,18.556623005002713
18140,69.18478,114.7062,175.72934120000002,52.029857111694,16.84860975838237
18141,67.17728,130.403,170.6302912,59.14980582511,20.316133565819417
18142,67.96749,116.2167,172.6374246,52.715008386579,17.687415690842936
18143,63.09629,109.8718,160.2645766,49.837010158166,19.40335810493732
18144,67.81887,125.685,172.2599298,57.00975702345001,19.212357452851677
18145,72.54256,140.8276,184.25810239999998,63.878324845411996,18.814831365698957
18146,68.38361,114.9645,173.69436940000003,52.147020020865,17.28454751633508
18147,66.57869,127.7382,169.1098726,57.941072877534005,20.260427643648054
18148,72.07371,137.6268,183.06722340000002,62.426466387516,18.627199393048983
18149,66.14913,118.2779,168.0187902,53.649952979623,19.004377083856767
18150,68.70572,113.5148,174.5125288,51.489447162076,16.90693976263302
18151,69.16225,144.8836,175.672115,65.718095498132,21.295081627613992
18152,69.46824,112.4765,176.4493296,51.018482204305,16.38654930101282
18153,66.60941,100.0013,169.1879014,45.359826670081006,15.846478997975465
18154,65.79111,117.3869,167.1094194,53.245802177953,19.067050362400376
18155,65.76647,112.3201,167.0468338,50.947540357637,18.257727678359096
18156,67.22625,132.7827,170.754675,60.229219587999005,20.656751749040932
18157,69.2736,120.489,175.954944,54.65289106893,17.65266144693368
18158,68.47907,128.7633,173.93683779999998,58.406050416020996,19.305217480029242
18159,70.22812,138.8851,178.3794248,62.997221666687004,19.798481316149843
18160,66.46453,125.1114,168.8199062,56.749576440018004,19.912019787847328
18161,67.97522,125.1482,172.6570588,56.766268639234006,19.042399455709393
18162,68.8071,120.3047,174.770034,54.569293995139,17.865467843587844
18163,68.32443,118.6195,173.5440522,53.80490013321501,17.864972906069116
18164,69.47959,126.1822,176.4781586,57.235283149814,18.37730860665344
18165,68.03194,137.12,172.80112760000003,62.196585774400006,20.829238890533716
18166,69.48829,139.8606,176.50025660000003,63.43970102362201,20.364344971441366
18167,69.37585,112.6907,176.214659,51.115641689959006,16.461513009483486
18168,69.23615,121.2323,175.85982099999998,54.990046277551,17.780780946440718
18169,68.69017,131.3072,174.4730318,59.559944046064004,19.565802502197435
18170,71.45863,139.9082,181.50492020000002,63.461292020434,19.26336284692075
18171,67.39093,122.1571,171.1729622,55.409528501327,18.91098377215257
18172,68.53211,134.3921,174.0715594,60.959231148277006,20.117955398180026
18173,70.2828,127.9534,178.51831199999998,58.038685955558,18.21176458505695
18174,67.65305,110.9933,171.83874699999998,50.345714001121,17.049840078990275
18175,67.20857,123.4236,170.70976779999998,55.984003237932,19.210877691857608
18176,66.31937,106.9169,168.4511998,48.496690064053,17.090858615139943
18177,63.79425,115.0191,162.037395,52.171786164267,19.870335515491977
18178,69.65965,132.1418,176.935511,59.938512238066,19.145907201028557
18179,68.64995,128.8615,174.37087300000002,58.45059318675501,19.2238796620406
18180,67.3593,122.2451,171.092622,55.449444629887,18.94238401986204
18181,70.33984,131.6924,178.6631936,59.734667826988,18.713553691087313
18182,67.34878,118.4924,171.0659012,53.747248542988004,18.366624083522595
18183,66.86827,114.3971,169.84540579999998,51.889651710127,17.987596947526075
18184,69.52901,127.1832,176.6036854,57.689329112184005,18.49677287773153
18185,68.90152,147.9446,175.0098608,67.106541742702,21.909870961539703
18186,70.01268,142.4176,177.8322072,64.599536713712,20.427187048660613
18187,70.59863,145.8138,179.3205202,66.140027120706,20.568583710263805
18188,68.57766,141.3239,174.1872564,64.10344273864301,21.127523671239988
18189,64.83389,98.21334,164.6780806,44.5488216562158,16.42724098689394
18190,65.52077,120.3068,166.4227558,54.570246539116,19.702915618440823
18191,64.95625,119.2154,164.988875,54.075195826498,19.865009558226454
18192,66.30334,124.0317,168.41048360000002,56.259832758129,19.836278215571046
18193,69.48549,106.2442,176.4931446,48.191558476754004,15.47088967621452
18194,69.49559,132.4523,176.51879860000003,60.079352668951,19.2816110849393
18195,68.81243,125.2854,174.7835722,56.828501512398,18.60222881918592
18196,69.2587,136.2841,175.917098,61.817427912317,19.975369743339424
18197,67.39374,134.3775,171.18009959999998,60.952608699675004,20.801073481115424
18198,70.86215,127.6207,179.989861,57.887775774059,17.868610402667386
18199,65.80325,130.9248,167.14025500000002,59.386490323776,21.258153510117573
18200,64.61694,130.3277,164.1270276,59.115650319649,21.945337427262775
18201,70.18644,141.1758,178.2735576,64.03626570864601,20.148936836123
18202,65.12985,145.219,165.429819,65.87023037903,24.069196540155872
18203,66.26916,122.1385,168.3236664,55.401091683245,19.553655435402703
18204,67.64688,135.0033,171.8230752,61.236466804821,20.741833794926357
18205,70.90986,129.1092,180.1110444,58.562948016804,18.05270317868145
18206,68.94223,140.3829,175.1132642,63.676612318473005,20.7654746802285
18207,69.88886,113.3361,177.51770439999999,51.408390205557005,16.313631890632916
18208,67.5314,138.2173,171.52975600000002,62.694312682001,21.30831978779218
18209,65.13228,118.1327,165.4359912,53.584091367499,19.57834039670346
18210,68.75247,126.3602,174.6312738,57.316022591674006,18.79455301445583
18211,66.64471,114.0659,169.27756340000002,51.739421917183,18.0560510441938
18212,65.97446,120.8874,167.57512839999998,54.833602269138005,19.52664613319091
18213,68.73431,130.3753,174.58514739999998,59.13724131646101,19.401998805092084
18214,65.67938,131.3553,166.8256252,59.581761839061,21.408577874258516
18215,65.55778,115.0373,166.5167612,52.180041545401004,18.81865195808909
18216,67.69354,127.2255,171.9415916,57.708516069435,19.519919479464395
18217,66.82119,114.3377,169.72582260000001,51.862708323349004,18.00359969193318
18218,68.46759,131.2031,173.9076786,59.512725080347,19.67760874268122
18219,68.89698,134.2954,174.9983292,60.915368766098005,19.891112474455685
18220,65.08409,115.3981,165.3135886,52.343697672497,19.15346232366589
18221,71.76925,117.198,182.293895,53.16011857926,15.997115931187414
18222,69.8877,124.6225,177.514758,56.527815130325,17.938795141724803
18223,64.86973,126.3919,164.76911420000002,57.33040146980301,21.11705588014898
18224,70.09753,141.5936,178.04772620000003,64.225776600832,20.259862836447816
18225,67.35945,130.7049,171.09300299999998,59.28674536161301,20.253174829067028
18226,68.02039,144.4665,172.77179060000003,65.528902120605,21.952663643098116
18227,66.73404,128.6324,169.50446159999998,58.346675174788,20.307377652208203
18228,65.62875,127.3425,166.697025,57.761586376725006,20.786597848354166
18229,65.79502,116.3517,167.11935079999998,52.776243356529,18.896657598635
18230,70.61392,129.3511,179.35935679999997,58.672672011107004,18.238444300499722
18231,71.74355,123.4305,182.228617,55.987133025285,16.85990295434721
18232,67.49866,131.0747,171.4465964,59.45448382003901,20.226785891814
18233,66.33294,120.6984,168.4856676,54.747873311208004,19.28596291994758
18234,67.92479,134.5304,172.52896660000002,61.021962973048,20.50039041711296
18235,68.63009,131.2724,174.32042859999999,59.544159031588,19.594879442983437
18236,67.10296,113.8506,170.44151839999998,51.641763479922005,17.776664468125755
18237,64.19394,104.6135,163.0526076,47.451885398995,17.84834596993388
18238,70.73008,125.7546,179.65440320000002,57.041327052402,17.6731469625548
18239,63.13516,118.8045,160.3633064,53.88881472166501,20.955046427126106
18240,69.24981,129.8799,175.89451739999998,58.912531656363,19.041584334513505
18241,64.52242,119.4434,163.8869468,54.178614886858,20.171545255587606
18242,66.36544,126.2793,168.56821760000003,57.27932696894101,20.157957116081263
18243,67.62992,125.1355,171.7799968,56.760508016135,19.23539429948924
18244,67.45805,123.2317,171.343447,55.896958862129004,19.039396625422253
18245,68.97952,122.3737,175.20798079999997,55.507776608669005,18.081983251018382
18246,66.40492,126.2988,168.6684968,57.288172020156004,20.137104132705588
18247,68.53298,131.8284,174.0737692,59.796356389307995,19.733678814412546
18248,65.28708,111.5392,165.82918320000002,50.593330075904,18.398030843699644
18249,68.17779,149.5809,173.1715866,67.848754937733,22.625001182174024
18250,68.97437,120.1771,175.19489979999997,54.511415608727,17.760064649397783
18251,70.55554,129.7295,179.2110716,58.844311363915004,18.322081530761736
18252,68.91172,121.2899,175.0357688,55.016173198063,17.957123341795068
18253,68.38275,127.8957,173.692185,58.012513675809004,19.229196028597833
18254,70.31738,114.6335,178.60614520000001,51.996880946395,16.29988342632646
18255,67.88363,140.9839,172.4244202,63.949221332843,21.509866360500524
18256,67.42592,98.99675,171.26183680000003,44.9041704547975,15.309657770430324
18257,70.05856,129.2721,177.94874240000001,58.636838213877,18.5174294308762
18258,70.19548,145.6526,178.2965192,66.066908030662,20.78252217627873
18259,66.16502,104.1451,168.0591508,47.239422732887,16.72554401082536
18260,66.37637,128.7241,168.59597979999998,58.388269595117,20.541453722190525
18261,69.99829,130.8869,177.7956566,59.369299172953,18.781039569230185
18262,68.99134,146.4337,175.23800359999998,66.421209030869,21.629684411914006
18263,68.94388,139.6823,175.1174552,63.358825504051005,20.66085278042984
18264,64.99491,123.3346,165.0870714,55.943633517002,20.526955628802128
18265,69.11084,125.0166,175.54153359999998,56.706575883342005,18.402365305614257
18266,67.93461,116.0817,172.5539094,52.653773416629,17.683975066254384
18267,67.01411,134.6481,170.21583940000002,61.075350794997,21.079777788001635
18268,65.32575,141.6096,165.927405,64.233034078752,23.330400508658407
18269,71.45383,134.6091,181.4927282,61.05766069256701,18.53624252704241
18270,68.01152,124.4252,172.7492608,56.43832135572401,18.912184354066518
18271,64.87885,112.5545,164.792279,51.053862409165006,18.79987163266165
18272,68.14952,119.4716,173.0997808,54.191406191692,18.08578587135552
18273,66.66531,116.4358,169.32988740000002,52.814390474846,18.419805194656938
18274,68.66471,123.5617,174.4083634,56.046644344229,18.425318413580072
18275,67.38528,123.4536,171.1586112,55.997611009032,19.114898292399648
18276,68.49113,120.9934,173.9674702,54.881683060358,18.13390454256579
18277,66.78587,110.6601,169.6361098,50.194577023437006,17.442960210416846
18278,69.2274,115.8926,175.83759600000002,52.567999099462,17.001920127530333
18279,65.96948,127.8767,167.5624792,58.003895420779,20.658729351483597
18280,66.35522,121.45,168.5422588,55.088793336500004,19.393028676145622
18281,68.54128,131.7424,174.0948512,59.757347445488,19.716029399064524
18282,66.11305,102.6734,167.92714700000002,46.571870841958,16.515125001259438
18283,68.28863,112.3732,173.4531202,50.971626112484,16.94198354145577
18284,67.43632,121.4337,171.28825279999998,55.081399780869006,18.773697229817827
18285,66.10499,109.3116,167.9066746,49.582907712492,17.587174420939682
18286,68.51568,127.1865,174.0298272,57.690825967005,19.04843844934558
18287,67.35712,122.5386,171.08708479999999,55.582573990482004,18.989092156013548
18288,65.67569,132.4576,166.8162526,60.08175670851201,21.59065911630654
18289,66.88722,133.6719,169.8935388,60.632553923403,21.006424451907908
18290,65.12152,121.4696,165.4086608,55.097683746952,20.13802385440779
18291,68.6178,126.8987,174.28921200000002,57.560282082919,18.948808243265134
18292,66.13103,113.5217,167.97281619999998,51.492576949429,18.250157614419788
18293,70.83591,137.3996,179.92321139999999,62.323410201052,19.2520429000857
18294,68.90076,145.7439,175.00793040000002,66.108321014043,21.58443422576142
18295,66.21815,129.6257,168.194101,58.797228475909,20.784296795930658
18296,68.06749,133.4515,172.89142460000002,60.532582165055004,20.250805129072457
18297,68.34053,126.9106,173.58494620000002,57.565679832122,19.10466908312436
18298,68.80582,137.9986,174.7667828,62.59511203068201,20.493806809069845
18299,67.06065,116.3153,170.334051,52.759732594261,18.18442760637009
18300,66.06083,111.4023,167.7945082,50.531233280451,17.9475186279058
18301,62.72779,117.2561,159.3285866,53.186472295957,20.951435231788157
18302,71.20406,125.0336,180.8583124,56.714286953632005,17.338659904205514
18303,67.21888,124.9911,170.7359552,56.695009277907005,19.448891498676712
18304,65.65855,111.0068,166.77271700000003,50.351837498116005,18.10361543610723
18305,68.06644,125.4116,172.8887576,56.88574486949201,19.031365162981686
18306,70.10401,139.2201,178.0641854,63.149175110637,19.916569101218645
18307,66.70493,120.9451,169.4305222,54.859774548887,19.11044146759804
18308,67.71756,131.8942,172.00260240000003,59.82620276725401,20.221874134538343
18309,62.67446,110.0678,159.1931284,49.92591426268601,19.700506488880798
18310,65.29473,106.2219,165.84861420000001,48.181443366903004,17.51685407202857
18311,67.20517,119.7847,170.70113179999998,54.333425962739,18.64636962008576
18312,67.29519,144.4307,170.9297826,65.51266351375901,22.422796535148564
18313,68.44048,133.3402,173.8388192,60.48209733427401,20.013973296927478
18314,70.78181,146.3325,179.78579739999998,66.375305483025,20.53505032862156
18315,66.39307,128.1566,168.63839779999998,58.130855925142,20.440606737296
18316,67.24037,112.4023,170.7905398,50.984825650451,17.478868546944565
18317,69.33963,140.6288,176.1226602,63.78815068225601,20.564092011882746
18318,65.37485,118.4317,166.05211899999998,53.719715486129004,19.482507846161322
18319,71.49449,124.4993,181.5960046,56.471932550341,17.124585646483233
18320,70.83151,133.3373,179.91203539999998,60.480781916401,18.685166127210778
18321,66.24703,113.0378,168.2674562,51.273083601586,18.108779409501864
18322,65.2573,113.6279,165.753542,51.540748459123,18.759665299905734
18323,65.20991,125.9694,165.63317139999998,57.138758693478,20.827453162529384
18324,69.1082,126.4711,175.534828,57.366325985507004,18.61788915683077
18325,71.14384,125.8373,180.7053536,57.078839141401005,17.479664534456678
18326,66.79003,128.9918,169.6466762,58.50969627256601,20.329988517906994
18327,69.31011,153.4923,176.0476794,69.622936133751,22.464239720786264
18328,64.90285,132.3529,164.853239,60.03426558737301,22.090433231077082
18329,65.45378,114.0868,166.2526012,51.748901997716004,18.72251733444139
18330,69.28697,119.7079,175.9889038,54.298590068723,17.531455771648172
18331,65.5537,112.4582,166.50639800000002,51.010181463934,18.39903377680952
18332,69.72966,137.5734,177.11333639999998,62.402244554958,19.892880910495325
18333,67.05884,115.0583,170.32945360000002,52.189566985171005,17.988882582048223
18334,70.02535,133.1753,177.86438900000002,60.407299952461,19.094637357284558
18335,71.40333,143.8659,181.3644582,65.256474543183,19.838975533039793
18336,65.19703,126.4798,165.6004562,57.370272239126,20.920104666106816
18337,66.57693,122.7911,169.10540220000001,55.697106063907,19.476802800358698
18338,69.39658,134.2674,176.2673132,60.90266817973801,19.601655415166853
18339,68.44566,124.6497,173.8519764,56.540152842789,18.706722923674786
18340,72.74185,122.6723,184.764299,55.643219290351006,16.29956939546563
18341,67.46665,134.8106,171.365291,61.149059555122,20.823036318972928
18342,72.08529,148.5511,183.0966366,67.381645515107,20.099297545005374
18343,66.51478,134.3474,168.94754120000002,60.938955569338,21.349674367329055
18344,68.49908,137.7086,173.98766320000001,62.463570243382,20.634307260977018
18345,69.51313,140.3623,176.5633502,63.66726831565101,20.422791100668828
18346,72.67841,160.6777,184.6031614,72.88217874914899,21.386665584793185
18347,64.87969,117.6116,164.7944126,53.347724383492,19.64404558608468
18348,66.81518,131.5526,169.7105572,59.671255613662005,20.7179823016631
18349,64.11176,128.3093,162.84387040000001,58.200119480041,21.947297181420417
18350,70.18729,127.4651,178.2757166,57.817196801287004,18.191673380692315
18351,64.37983,111.3805,163.5247682,50.521344966785,18.89329994430458
18352,67.80292,128.6796,172.2194168,58.368084734652,19.67937105185611
18353,69.3405,129.3896,176.12487000000002,58.690135317352,18.920113602376766
18354,65.40457,132.2629,166.12760780000002,59.993442274073004,21.73802874191074
18355,69.5795,139.6768,176.73193,63.356330746016,20.28429775419023
18356,66.21928,113.7115,168.1969712,51.578668781255004,18.231977954825776
18357,65.52875,102.465,166.443025,46.47734219205,16.776836978812582
18358,66.81484,136.6555,169.7096936,61.985892118535,21.52184787653575
18359,67.08464,126.9116,170.39498559999998,57.56613342449201,19.826837156755747
18360,66.42219,133.5132,168.7123626,60.56056881428401,21.27630126798454
18361,64.69989,107.3891,164.33772059999998,48.710876381167004,18.03646508451883
18362,67.27032,124.3337,170.86661279999998,56.396817653869,19.317022158057004
18363,66.53975,113.5752,169.010965,51.516844141224,18.03513875402322
18364,68.78295,132.6993,174.708693,60.191389984341,19.719928818656403
18365,68.09623,129.5183,172.96442420000002,58.74851265537101,19.637369191454816
18366,65.65343,108.2289,166.7597122,49.091803253493,17.653332903959555
18367,67.29559,129.9961,170.9307986,58.965239089757006,20.18159192713696
18368,70.47152,141.2098,178.9976608,64.051687849226,19.99106206329213
18369,68.77322,139.9161,174.68397879999998,63.464875400157005,20.798273314032237
18370,67.3118,134.2859,170.97197200000002,60.911059638583005,20.837533592504272
18371,71.43053,132.9983,181.43354620000002,60.327014102971006,18.326378506873542
18372,69.27809,137.9838,175.9663486,62.588398863606,20.213177839496602
18373,68.6156,122.2664,174.283624,55.459106147368004,18.25827322402084
18374,70.38529,144.5917,178.7786366,65.585691885329,20.520023912664577
18375,68.90408,113.6984,175.01636319999997,51.57272672120801,16.83692524449354
18376,69.956,137.618,177.68824,62.42247477466,19.770771241922233
18377,69.08083,126.6975,175.4653082,57.469019298075004,18.66599988864344
18378,68.58346,127.6423,174.2019884,57.897573369251006,19.07893577202541
18379,69.55913,135.0345,176.6801902,61.250618886765004,19.621615675144266
18380,67.87572,131.5021,172.4043288,59.64834919897701,20.067907783785017
18381,68.04456,125.3529,172.83318240000003,56.859118997373,19.034692826623075
18382,69.61629,130.6801,176.82537660000003,59.27549627083701,18.957716102094032
18383,67.38283,126.7602,171.1523882,57.497459539674004,19.62830190483082
18384,70.06792,133.7293,177.9725168,60.658590125441,19.150778259421443
18385,65.72838,126.3271,166.95008520000002,57.30100868422701,20.5583841518458
18386,68.66827,120.6609,174.4174058,54.730863597333,17.990890301950593
18387,69.23921,144.166,175.8675934,65.39259761342001,21.14252963446577
18388,67.60529,127.6045,171.71743659999998,57.880427577665,19.62921524412286
18389,67.02823,130.9427,170.25170419999998,59.394609627199,20.49104450497989
18390,68.52986,130.1434,174.0658444,59.03205324585801,19.483221441153596
18391,68.06148,132.0809,172.87615920000002,59.91088846273301,20.046361122835073
18392,69.89291,121.0481,177.5279914,54.906494562997004,17.421680259198574
18393,69.95674,127.3249,177.6901196,57.753603151013,18.291634927939818
18394,71.36783,126.4851,181.2742882,57.372676278687,17.459535767428775
18395,71.02923,132.704,180.41424419999998,60.193521868480005,18.493031424381737
18396,67.45478,124.9489,171.3351412,56.675867679893,19.306577115318056
18397,65.64995,111.3464,166.750873,50.505877466968,18.163757210797723
18398,70.54974,118.2128,179.19633960000002,53.620424116336004,16.698289122727413
18399,64.73194,127.1272,164.4191276,57.663927939464,21.330426694780467
18400,68.39661,126.2186,173.7273894,57.251793912082,18.969352728598565
18401,66.75958,141.6033,169.5693332,64.230176446821,22.33801047671907
18402,70.36383,143.4256,178.7241282,65.05675782267201,20.366952068951786
18403,68.07707,121.5943,172.91575780000002,55.154246715491006,18.44632316504005
18404,70.95278,154.5036,180.2200612,70.08165409753201,21.577348600285344
18405,65.56764,123.9059,166.5418056,56.202770837983,20.26334736686176
18406,69.43223,106.3676,176.35786420000002,48.247531775212,15.512630198247512
18407,67.31171,126.8754,170.9717434,57.549713380698,19.6876774057632
18408,70.92227,133.0625,180.1425658,60.356134733125,18.598963022589363
18409,68.71388,121.1249,174.5332552,54.941330457013,18.036106646131795
18410,66.50874,132.745,168.93219960000002,60.21211915565001,21.098862343364477
18411,70.26147,130.0088,178.4641338,58.970999712856006,18.5155489873192
18412,67.16654,111.1425,170.6030116,50.413389982725,17.32098219502908
18413,70.24561,120.9162,178.4238494,54.846665729394005,17.22837916473487
18414,69.63362,131.7987,176.86939479999998,59.782884695919,19.11047525592493
18415,66.23707,119.442,168.2421578,54.17797985754,19.140494240969417
18416,69.83489,125.9842,177.38062060000001,57.145471860554004,18.16224304520137
18417,68.70037,130.8307,174.49893980000002,59.343807281759005,19.489011877441754
18418,69.63254,139.143,176.8666516,63.11420313891001,20.17600586392819
18419,70.99486,134.7143,180.3269444,61.105378609891005,18.79135909801664
18420,70.68998,149.3115,179.55254920000002,67.726557153255,21.00757139585943
18421,69.36635,123.4528,176.190529,55.997248135136005,18.03854757054661
18422,68.13314,116.9677,173.0581756,53.055656256449,17.715256657485625
18423,70.79422,120.9634,179.81731879999998,54.868075289258,16.969017220670548
18424,66.18385,97.99029,168.10697900000002,44.4476478780873,15.728137463143614
18425,69.42133,141.0527,176.3301782,63.980428487899,20.57755880600865
18426,69.01491,117.6252,175.2978714,53.35389323972401,17.362522848011128
18427,67.27059,124.4138,170.8672986,56.433150402706,19.329311678222872
18428,68.88229,143.9361,174.9610166,65.288316727557,21.328135183408143
18429,67.33816,125.2068,171.0389264,56.792849152116005,19.41349521447207
18430,68.66516,142.6448,174.4095064,64.702592900176,21.270680244142167
18431,66.22914,129.1967,168.2220156,58.602637349179,20.708636111561297
18432,68.76597,122.474,174.6655638,55.55327192338,18.209375955393526
18433,69.53247,115.2221,176.6124738,52.263865415377005,16.75555352297793
18434,71.49026,142.5817,181.5852604,64.673971221629,19.614098084128877
18435,66.50972,133.654,168.9346888,60.62443461998,21.242715327592865
18436,67.81402,123.1049,172.2476108,55.839443349613006,18.820652106133572
18437,65.24439,121.9487,165.7207506,55.314999851419,20.141375778879386
18438,66.01804,100.4529,167.6858216,45.564668984373,16.20449620298418
18439,65.48158,116.1882,166.3232132,52.702081004034,19.05118661228383
18440,68.16192,125.732,173.1312768,57.031075864840005,19.02656988932016
18441,65.02381,134.4425,165.1604774,60.982092203725,22.355792048201764
18442,66.88569,130.0115,169.8896526,58.97222441225501,20.432130462648566
18443,67.39995,96.39088,171.195873,43.7221677055856,14.918154608866283
18444,65.66171,109.2462,166.7807434,49.553242771494006,17.814772039773345
18445,67.95512,127.9877,172.6060048,58.05424417384901,19.48597650391778
18446,63.62623,110.8507,161.6106242,50.281031729159004,19.251490757531762
18447,69.18472,108.1881,175.7291888,49.07329668479701,15.891226795572335
18448,66.551,105.7101,169.03954000000002,47.949294791937,16.7805279221131
18449,69.236,110.3032,175.85944,50.032689906584004,16.17791244681258
18450,69.26426,117.98,175.93122039999997,53.514827812600004,17.289733601270417
18451,65.99389,122.8317,167.6244806,55.715521914129,19.829022830256502
18452,71.73307,125.3396,182.2019978,56.853086218852006,17.125678066204703
